"booker_ip_ufi","hotel_ufi","check_month","book_count","from_lat","from_lon","to_lat","to_lon","distance"
-2608431,-2651804,7,163,51.5167,-0.0833333,64.1472,-21.9398,1890.52
-1364995,-1379888,2,163,60.1756,24.9342,65.0167,25.4667,538.99
-774541,-744966,8,163,41.0167,28.9667,36.75,27.6667,487.579
-2936262,-2960561,10,163,45.0328,38.9769,55.7522,37.6156,1195.78
-1456928,-1810561,2,163,48.8562,2.34764,50.9407,6.95794,403.323
-123662,-372490,1,163,45.4076,11.8766,41.3871,2.17001,901.817
-679069,-653866,11,163,-23.4667,-46.65,-23.8,-45.55,118.025
-530969,-510625,5,163,54.3667,18.65,50.063,19.937,486.493
20019371,20092053,6,163,41.0936,-73.4192,35.9939,-78.8989,740.384
-2608431,-2157420,5,163,51.5167,-0.0833333,37.0886,-8.25082,1728.39
-1995499,-87271,5,163,48.2085,16.3728,46.0515,14.5061,278.311
-1871728,-372490,5,163,48.7752,9.1785,41.3871,2.17001,987.835
-1831783,-1835238,1,163,48.15,11.5833,49.454,11.0774,149.656
-1353897,-73635,2,163,22.5333,114.133,1.29306,103.856,2609.97
-568262,-571851,8,163,45.5333,-73.5167,46.8,-71.25,224.281
-511046,-538221,10,163,50.0833,19.9333,49.299,19.9497,87.2181
-2589395,-2589989,10,163,52.9667,-1.18333,52.4824,-1.89102,71.9118
-2551223,-2552809,12,163,46.5219,6.67986,46.5201,6.6312,3.72845
-372490,-117543,4,163,41.3871,2.17001,43.7667,11.25,788.642
-2600180,-2589607,1,163,55.8167,-4.25,54.5964,-5.93017,172.55
-126693,-755070,2,163,41.8959,12.4826,41.0088,28.9682,1375.34
-73635,-121726,10,163,1.29306,103.856,45.4643,9.18878,10268.62
-2960561,-1448468,7,163,55.7522,37.6156,45.7687,4.83467,2527.39
-2595375,-1456928,7,163,52.45,-1.91667,48.8562,2.34764,499.881
-2403010,-2402944,10,163,3.14526,101.697,3.82486,103.336,196.982
-789552,-1995499,9,163,29.3697,47.9783,48.2085,16.3728,3408.23
-381535,-755070,6,163,40.4,-3.68333,41.0088,28.9682,2737.05
-2960561,-2615427,5,163,55.7522,37.6156,54.9,23.9,871.346
-2960561,20015732,8,163,55.7522,37.6156,37.775,-122.418,9444.5
-1785903,-1829149,7,163,52.3721,9.73565,48.1373,11.5756,488.677
-667833,-665520,4,163,-12.9833,-38.5167,-8.05648,-34.8814,676.734
-73635,-1456928,1,163,1.29306,103.856,48.8562,2.34764,10736.96
20019371,20144506,8,163,41.0936,-73.4192,46.9739,-124.155,4036
-2155319,-1785434,8,163,52.35,4.93333,53.55,10,364.63
-667833,-643612,6,163,-12.9833,-38.5167,-3.72325,-38.5405,1029.67
-564064,-571930,8,163,53.55,-113.5,50.6167,-116.1,371.355
-2960561,-1898541,12,163,55.7522,37.6156,39.9146,116.391,5792.21
-1456928,-1474712,8,163,48.8562,2.34764,47.6667,-2.75,399.771
20019371,20035655,4,163,41.0936,-73.4192,41.9558,-87.8708,1205.44
-3212216,-3210389,3,163,56.9495,24.1057,56.5167,21.0167,194.443
-3035173,-2960561,6,163,51.6664,39.17,55.7522,37.6156,465.664
-2880493,-534433,4,163,59.8667,30.25,52.2296,21.0088,1022.89
-1561728,900040109,3,163,-27.4693,153.022,-20.2677,148.719,912.297
-782499,-782815,3,163,25.2625,55.2944,25.6167,56.2667,105.276
-2403013,-3414440,7,163,3.08333,101.65,13.7558,100.506,1193.36
-73635,-3730078,2,163,1.29306,103.856,10.7789,106.7,1100.55
-117543,-372490,6,163,43.7667,11.25,41.3871,2.17001,788.642
-2608431,-385722,5,163,51.5167,-0.0833333,38.906,1.419,1407.09
-2162511,-2163275,7,163,38.7167,-9.13333,40.2,-8.41667,176.036
-369589,-390625,6,163,38.9833,-1.85,40.4167,-3.70342,224.816
-2960561,20014181,11,163,55.7522,37.6156,34.0522,-118.243,9769.42
-2492076,-1456928,8,163,59.3333,18.05,48.8562,2.34764,1543.29
-1353897,-1925268,8,163,22.5333,114.133,22.5424,114.054,8.17635
-2960561,-493309,4,163,55.7522,37.6156,52.0333,23.1333,1032.64
-2679652,-2696070,5,163,-6.195,106.823,-6.96667,110.417,406.164
-2092174,-73635,7,163,18.969,72.819,1.29306,103.856,3910.88
-1995499,-111592,7,163,48.2085,16.3728,45.6358,13.0539,381.197
-1506909,-1521793,1,163,-36.8484,174.764,-36.8333,175.7,83.311
20019371,20048321,9,163,41.0936,-73.4192,30.4506,-91.1544,1983.62
-3233308,900040301,2,163,7.85,98.3833,7.73951,98.7794,45.3339
-1364995,-3414440,12,163,60.1756,24.9342,13.7558,100.506,7887.49
-782499,-1995499,6,163,25.2625,55.2944,48.2085,16.3728,4235.03
-122902,-111742,6,163,40.8333,14.25,44.4941,11.3441,471.256
20019371,20011629,1,163,41.0936,-73.4192,34.2439,-116.911,3861.93
-2608431,-2403010,8,163,51.5167,-0.0833333,3.14526,101.697,10542.73
-1354207,-372490,6,163,22.2833,114.15,41.3871,2.17001,10065.78
-1150969,-1153951,9,163,44.1833,28.65,44.4333,26.1,204.79
-814876,-1995499,5,163,37.9864,23.7288,48.2085,16.3728,1282.58
20019371,20116782,9,163,41.0936,-73.4192,34.8525,-82.3942,1048
-2918852,-500718,8,163,54.71,20.5,54.1667,19.3833,94.1505
-782499,-290692,5,163,25.2625,55.2944,30.0445,31.2356,2423.61
20019371,-1462384,6,163,41.0936,-73.4192,49,2.51667,5777.66
-1456928,-1423981,2,163,48.8562,2.34764,47.3218,5.03981,262.83
-1044367,-372490,12,163,50.4495,30.5254,41.3871,2.17001,2394.5
-570760,-571851,10,163,45.4167,-75.7,46.8,-71.25,375.887
-2612084,-2603171,5,163,52.0333,-0.716667,52.0373,-0.754967,2.65738
-2162511,-2163916,2,163,38.7167,-9.13333,40.2833,-7.5,223.562
-1995499,-372490,12,163,48.2085,16.3728,41.3871,2.17001,1349.86
-774541,-749276,3,163,41.0167,28.9667,37.0668,37.3831,848.673
-579238,20023488,7,163,4.65,-74.0667,28.5353,-81.3833,2765.97
-567349,-574890,7,163,43.45,-80.5,43.652,-79.382,92.8561
-372490,-1395964,4,163,41.3871,2.17001,42.5094,1.54075,135.209
-122902,-111742,10,163,40.8333,14.25,44.4941,11.3441,471.256
-381535,-1995499,11,163,40.4,-3.68333,48.2085,16.3728,1809.16
-2601422,-2590134,4,163,53.4109,-2.97811,53.8167,-3.05,45.3714
-2155319,-553173,12,163,52.35,4.93333,50.0877,14.4211,706.398
-1803994,-1785434,8,163,49.0047,8.38583,53.55,10,517.699
-1771148,-2140479,6,163,50.1122,8.68323,52.3729,4.893,364.33
900040037,-2603966,5,163,53.8161,-1.58059,54.9737,-1.61396,128.737
-829252,-825694,7,163,40.6403,22.9439,39.2856,20.4006,263.94
-626621,-627380,2,163,-25.4333,-49.2333,-26.9833,-48.6333,182.45
-390787,-391076,8,163,36.7147,-4.42474,36.5167,-4.88333,46.4753
-2154804,-2140479,5,163,53.2167,6.53333,52.3729,4.893,144.794
-1995499,-840999,2,163,48.2085,16.3728,48.15,17.1167,55.5385
-1603135,-782831,9,163,-33.8705,151.209,25.2703,55.3075,12049.93
-631243,-979186,3,163,-15.7833,-47.9167,-34.6038,-58.3816,2339.03
-2175506,-2167973,10,163,41.55,-8.41667,38.7138,-9.13931,321.295
-2173080,-2167973,9,163,37.1333,-8.53333,38.7138,-9.13931,183.604
-1160731,900040017,9,163,44.4333,26.1,44.0667,28.6333,205.842
343460,-2552548,6,163,21.5503,39.2192,46.6862,7.86716,3969.03
20019371,20072361,9,163,41.0936,-73.4192,38.9517,-92.3339,1624.84
-2738495,-2738120,7,163,34.675,33.0333,34.9917,34,94.9989
-2154170,-1762397,12,163,52.1,5.13333,51.2232,6.77892,149.621
-663509,-643337,2,163,-30.0286,-51.2271,-27.5941,-48.5545,375.583
-82452,-79996,6,163,42.6597,18.0894,42.6413,18.1089,2.59411
-1603135,-1508289,3,163,-33.8705,151.209,-43.5333,172.633,2137.97
130827,20023182,2,163,-22.9,-43.2333,25.7903,-80.1303,6715.69
-897667,-985388,2,163,-53.15,-70.9167,-50.3401,-72.276,326.145
-513922,-513922,1,163,51.759,19.4558,51.759,19.4558,0
-381535,-376394,8,163,40.4,-3.68333,37.6,-0.983333,389.022
130827,-629138,2,163,-22.9,-43.2333,-19.9167,-43.9333,339.548
-3414440,900050772,8,163,13.7558,100.506,9.67706,100.068,456.034
-2676772,-2683839,3,163,-8.65,115.217,-8.72273,115.173,9.42307
-784833,-784833,12,163,26.2361,50.5831,26.2361,50.5831,0
174668,-662045,1,163,-5.77667,-35.205,-6.23046,-35.048,53.3625
20133956,20079110,7,163,40.7608,-111.89,36.119,-115.168,589.725
-1831783,-1817680,6,163,48.15,11.5833,51.3438,12.3791,359.702
-501852,-1746443,2,163,52.4333,16.9833,52.5204,13.4094,242.218
-381535,-401686,11,163,40.4,-3.68333,28.4599,-16.2553,1754.68
419198,-1955538,9,163,53.3267,-6.24472,50.8435,4.35093,773.934
-2595375,-372490,6,163,52.45,-1.91667,41.3871,2.17001,1268.16
-1803994,-1829149,12,163,49.0047,8.38583,48.1373,11.5756,253.713
-774541,-553173,5,163,41.0167,28.9667,50.0877,14.4211,1511.81
-378765,-402849,8,163,37.8833,-4.76667,37.3772,-5.98694,121.303
20019371,20012027,10,163,41.0936,-73.4192,33.123,-117.327,3949.78
20019371,20126270,11,163,41.0936,-73.4192,35.2219,-101.831,2555.98
-1746443,-850553,10,163,52.5204,13.4094,47.4984,19.0403,687.843
-1456928,-1771148,3,163,48.8562,2.34764,50.1122,8.68323,478.335
-121726,-126693,9,163,45.4643,9.18878,41.8959,12.4826,476.977
20131185,20131185,9,163,29.4239,-98.4933,29.4239,-98.4933,0
-2960561,-1736191,5,163,55.7522,37.6156,49.6117,6.13,2207.41
-2092174,-2601889,5,162,18.969,72.819,51.501,-0.126343,7196.47
-1946324,-121726,1,162,53.9,27.5667,45.4643,9.18878,1613.41
-1900349,-3414440,3,162,30.6667,104.067,13.7558,100.506,1915.42
-1159676,-372490,5,162,44.4333,26.1,41.3871,2.17001,1970.77
-666610,20023182,11,162,-22.9107,-43.2094,25.7903,-80.1303,6718.14
-2986840,-372490,9,162,56.85,60.6,41.3871,2.17001,4425.12
-378765,-402849,11,162,37.8833,-4.76667,37.3772,-5.98694,121.303
-226152,-390625,10,162,35.6833,139.75,40.4167,-3.70342,10765.13
20019371,20115245,2,162,41.0936,-73.4192,41.8239,-71.4133,185.832
-2608431,900039435,5,162,51.5167,-0.0833333,52.6772,-2.45167,206.923
-1785903,-1785903,8,162,52.3721,9.73565,52.3721,9.73565,0
-2880493,-2981973,7,162,59.8667,30.25,61.8167,34.3333,309.657
-2681239,-73635,9,162,-7.24306,112.754,1.29306,103.856,1369.45
-663509,-643337,12,162,-30.0286,-51.2271,-27.5941,-48.5545,375.583
-383956,-390625,9,162,41.9818,2.82267,40.4167,-3.70342,572.898
-1414197,-1456928,10,162,48.8333,2.25,48.8562,2.34764,7.58523
-1337176,-2404760,6,162,4.88333,114.933,5.97728,116.076,175.513
-406131,-2601889,9,162,39.4698,-0.376542,51.501,-0.126343,1337.95
20019371,20017286,4,162,41.0936,-73.4192,38.8339,-104.821,2673.48
-2155319,-1955473,11,162,52.35,4.93333,51.2086,3.22552,172.941
-406131,-370210,4,162,39.4698,-0.376542,38.3453,-0.486233,125.398
-2608431,-2609220,9,162,51.5167,-0.0833333,51.6229,-3.9447,267.106
-2608431,-2608219,12,162,51.5167,-0.0833333,51.5333,0.7,54.2241
-2600180,-2603966,10,162,55.8167,-4.25,54.9737,-1.61396,191.023
-574890,-570143,6,162,43.652,-79.382,43.2553,-79.083,50.282
-2608431,-1217214,11,162,51.5167,-0.0833333,-33.9248,18.4197,9671.09
-2403010,-2601889,11,162,3.14526,101.697,51.501,-0.126343,10545.99
-1900349,-3414440,10,162,30.6667,104.067,13.7558,100.506,1915.42
-1750167,-1746443,11,162,50.7333,7.1,52.5204,13.4094,478.499
-1504189,-1502950,10,162,52.6623,-8.62775,53.2743,-9.0492,73.6715
120935,-755070,8,162,26.4392,50.1,41.0088,28.9682,2526.31
174668,-665520,3,162,-5.77667,-35.205,-8.05648,-34.8814,256.007
-243226,-235402,4,162,35.0167,135.75,35,135.75,1.85695
-2739313,-2745636,10,162,55.6667,12.5833,55.6788,12.5794,1.3675
-2551121,-372490,8,162,47.3667,8.55,41.3871,2.17001,835.567
-372490,-1454990,7,162,41.3871,2.17001,43.6996,7.26746,490.285
-372124,-390625,2,162,38.8833,-6.96667,40.4167,-3.70342,327.269
-123662,-1456928,11,162,45.4076,11.8766,48.8562,2.34764,815.666
20006890,20006240,12,162,33.4483,-112.073,35.1976,-111.649,198.371
-1953257,-1955538,10,162,51.2212,4.39968,50.8435,4.35093,42.1364
-1160731,900040364,8,162,44.4333,26.1,43.8263,28.5916,209.991
-1561728,-1563674,6,162,-27.4693,153.022,-26.801,153.131,75.0902
-2152921,-1953257,1,162,52.0794,4.31261,51.2212,4.39968,95.6163
-785169,-3414440,12,162,25.2867,51.5333,13.7558,100.506,5260.32
-784833,-785169,1,162,26.2361,50.5831,25.2867,51.5333,142.123
419198,-1505714,12,162,53.3267,-6.24472,54.2667,-8.48333,180.38
-1364995,-96492,7,162,60.1756,24.9342,43.5086,16.4408,1939.23
-122902,-129972,6,162,40.8333,14.25,40.6263,14.3759,25.3445
-1658079,-1660131,6,162,19.4329,-99.1333,18.9321,-99.2308,56.62
-381535,-405229,3,162,40.4,-3.68333,39.4571,-5.88146,214.754
-126693,-121620,6,162,41.8959,12.4826,45.4903,12.2425,400.144
9026906,-1955538,7,162,52.25,21,50.8435,4.35093,1159.21
20019371,20023293,1,162,41.0936,-73.4192,26.1443,-81.7966,1832.11
-1658079,-1707485,2,162,19.4329,-99.1333,19.1941,-100.133,108.214
-906123,-1456928,9,162,-34.8667,-56.1667,48.8562,2.34764,10957.48
-493500,-534433,1,162,53.1333,23.15,52.2296,21.0088,175.863
-402849,-386204,12,162,37.3772,-5.98694,36.6833,-6.13333,78.2447
-370210,-370210,7,162,38.3453,-0.486233,38.3453,-0.486233,0
-291878,-801546,3,162,30.05,31.25,33.8955,35.5001,586.011
20019371,20046120,12,162,41.0936,-73.4192,38.2542,-85.7594,1101.21
-2679652,900048191,2,162,-6.195,106.823,-8.70511,115.17,961.615
-2092174,-2106102,7,162,18.969,72.819,28.6349,77.2226,1164.1
-679069,-676172,7,162,-23.4667,-46.65,-21.1113,-44.1683,365.754
-118193,-1955538,2,162,45.4667,9.2,50.8435,4.35093,697.384
-1449947,-1448468,10,162,43.2983,5.37798,45.7687,4.83467,278.049
-2162511,-402849,12,162,38.7167,-9.13333,37.3772,-5.98694,313.175
-539451,-534433,12,162,53.45,14.5833,52.2296,21.0088,452.226
20019371,20151717,5,162,41.0936,-73.4192,44.5264,-109.056,2908.58
-2515730,-2745636,8,162,55.6,13,55.6788,12.5794,27.8124
-1956483,-1954545,7,162,50.8333,4.33333,51.3132,3.13145,99.4904
-679069,-907764,6,162,-23.4667,-46.65,-34.9036,-56.1869,1571.13
-2162511,-2164922,12,162,38.7167,-9.13333,38.571,-7.90966,107.5
-1810561,-1456928,2,162,50.9407,6.95794,48.8562,2.34764,403.323
-1658079,-1690063,12,162,19.4329,-99.1333,19.05,-98.2,106.831
-1456928,-124918,7,162,48.8562,2.34764,43.7164,10.4021,841.585
-1003243,-979186,1,162,-38.0056,-57.5435,-34.6038,-58.3816,385.641
20019371,20014700,7,162,41.0936,-73.4192,38.2972,-122.284,4137.46
-575268,20144883,2,162,49.2605,-123.115,47.6064,-122.331,192.805
-378765,-384328,12,162,37.8833,-4.76667,37.1833,-3.6,129
-226152,-237896,7,162,35.6833,139.75,26.2072,127.673,1558.59
-2960561,-246227,4,162,55.7522,37.6156,35.6768,139.756,7483.13
-1394439,-372490,5,162,42.5056,1.52603,41.3871,2.17001,135.294
-629138,-979186,6,162,-19.9167,-43.9333,-34.6038,-58.3816,2164.32
-132092,-553173,8,162,45.441,10.9922,50.0877,14.4211,576.605
-2162511,-2177325,8,162,38.7167,-9.13333,37.1275,-7.64992,219.44
-2603856,-2601422,3,162,53.35,-1.5,53.4109,-2.97811,98.2713
-1811959,-1746443,1,162,52.2667,10.5333,52.5204,13.4094,197.172
-73635,-1907161,3,162,1.29306,103.856,23.1269,113.265,2631.6
-2880496,-2996338,8,162,56.3333,44,59.9391,30.3157,895.501
-1995499,-2745636,9,162,48.2085,16.3728,55.6788,12.5794,870.071
-835501,-832387,1,162,42.6833,23.3167,42.2658,23.606,52.1357
419198,900039128,2,162,53.3267,-6.24472,28.9219,-13.666,2780.44
-1746443,-1884584,7,162,52.5204,13.4094,50.9839,11.3248,223.098
-740501,-740501,4,162,40.1834,29.0636,40.1834,29.0636,0
-79490,-829252,9,162,44.8167,20.4667,40.6403,22.9439,506.494
-2880493,-782831,12,162,59.8667,30.25,25.2703,55.3075,4303.09
-2633032,-553173,7,162,25.0333,121.517,50.0877,14.4211,9024.64
-2154170,-1456928,11,162,52.1,5.13333,48.8562,2.34764,410.969
-1407646,-1456928,3,162,47.4667,-0.55,48.8562,2.34764,264.663
-864328,-117543,8,162,47.5,19.0833,43.7667,11.25,736.508
20021296,20142297,7,162,38.895,-77.0367,36.8528,-75.9783,245.344
-3703336,-73635,10,162,10.8,106.65,1.29306,103.856,1101.24
-2633032,-1771148,6,162,25.0333,121.517,50.1122,8.68323,9374.49
-1746443,-1762397,12,162,52.5204,13.4094,51.2232,6.77892,477.313
-1449947,-372490,2,162,43.2983,5.37798,41.3871,2.17001,338.594
-1044367,-2601889,8,162,50.4495,30.5254,51.501,-0.126343,2133.52
-561990,-562080,6,162,51.0448,-114.056,51.0882,-115.348,90.4086
-273837,20088325,6,162,59.9167,10.75,40.7681,-73.9819,5908.63
-126693,-132645,12,162,41.8959,12.4826,42.4167,12.1,65.941
-1746443,-2524279,6,162,52.5204,13.4094,59.3324,18.0652,810.611
-1449947,-2601889,11,162,43.2983,5.37798,51.501,-0.126343,1001.07
-679069,-645052,12,162,-23.4667,-46.65,-29.3799,-50.8729,780.3
20019371,20057660,6,162,41.0936,-73.4192,39.205,-76.6531,345.861
-2610708,-1456928,9,162,53.4833,-2.23333,48.8562,2.34764,605.297
-73635,-1924465,5,162,1.29306,103.856,31.2401,121.496,3811.76
9026906,-513922,12,162,52.25,21,51.759,19.4558,118.967
-1456116,-1456928,3,162,47.9028,1.90372,48.8562,2.34764,110.967
130827,-663509,3,162,-22.9,-43.2333,-30.0286,-51.2271,1122.44
20019371,20033137,6,162,41.0936,-73.4192,40.1164,-88.2433,1254.64
20019371,20065941,6,162,41.0936,-73.4192,42.2222,-83.3967,837.841
-2738616,-829252,10,162,35.1667,33.3667,40.6403,22.9439,1097.29
-667833,-643612,9,162,-12.9833,-38.5167,-3.72325,-38.5405,1029.67
343460,-2403010,2,162,21.5503,39.2192,3.14526,101.697,7038.8
-789552,-3092086,6,162,29.3697,47.9783,26.2826,50.2027,407.013
20019371,20015772,8,162,41.0936,-73.4192,32.5519,-117.042,3954
-2597829,-2601889,1,162,51.2167,-0.566667,51.501,-0.126343,43.9784
-782499,-3096108,9,162,25.2625,55.2944,21.5465,39.1759,1694.66
193562,-2403010,2,162,39.9194,116.357,3.14526,101.697,4347.47
20085521,-1456928,9,162,40.7164,-73.9967,48.8562,2.34764,5836.08
-2597829,-2601889,2,162,51.2167,-0.566667,51.501,-0.126343,43.9784
-1898541,-1771148,10,162,39.9146,116.391,50.1122,8.68323,7778.84
-1456928,-1407760,4,162,48.8562,2.34764,45.9,6.11667,434.161
343460,-126693,8,162,21.5503,39.2192,41.8959,12.4826,3366.72
-1603135,-372490,6,162,-33.8705,151.209,41.3871,2.17001,17180.55
-1150969,-1153951,8,162,44.1833,28.65,44.4333,26.1,204.79
-814876,-1995499,4,162,37.9864,23.7288,48.2085,16.3728,1282.58
-789552,-3092086,9,162,29.3697,47.9783,26.2826,50.2027,407.013
20019371,20122290,6,162,41.0936,-73.4192,36.3231,-86.7133,1267.84
-2403013,-1353149,1,162,3.08333,101.65,22.2832,114.173,2526.49
-782499,-782815,10,162,25.2625,55.2944,25.6167,56.2667,105.276
-383610,-390625,7,162,42.35,-3.66667,40.4167,-3.70342,214.995
20019371,20104672,2,162,41.0936,-73.4192,44.9583,-124.017,4068.34
-1456928,-1353149,12,162,48.8562,2.34764,22.2832,114.173,9630.13
-2880493,-400284,9,162,59.8667,30.25,41.0748,1.14275,2889.51
-1898619,-3730078,1,162,31.0456,121.4,10.7789,106.7,2715.34
-1456928,-2552809,3,162,48.8562,2.34764,46.5201,6.6312,412.543
-814876,-2140479,3,162,37.9864,23.7288,52.3729,4.893,2163.87
-644901,-671824,1,162,-16.6808,-49.2564,-23.5486,-46.6373,811.073
-406131,-374415,8,162,39.4698,-0.376542,42.35,-3.7,424.86
-73635,-2437894,2,162,1.29306,103.856,14.5968,120.984,2393.51
-3414440,-2554935,4,162,13.7558,100.506,47.3671,8.54427,9032.67
-2880493,-390625,6,162,59.8667,30.25,40.4167,-3.70342,3183.1
-2094230,-782831,1,162,28.6667,77.2167,25.2703,55.3075,2200.6
-28159,-32910,8,162,33.5931,-7.61639,34.0336,-4.99951,246.669
-2551121,-2552809,6,162,47.3667,8.55,46.5201,6.6312,173.429
-906123,-908402,6,162,-34.8667,-56.1667,-34.9654,-54.9471,111.741
-118193,-755070,9,162,45.4667,9.2,41.0088,28.9682,1671.34
419198,403942,12,162,53.3267,-6.24472,53.4228,-7.93722,112.779
-2960561,-132092,12,162,55.7522,37.6156,45.441,10.9922,2180.83
-1831783,-1774161,2,162,48.15,11.5833,47.5,11.1,80.7818
-1831783,-120157,5,162,48.15,11.5833,45.5061,12.6463,304.9
-291878,-302053,7,162,30.05,31.25,27.9156,34.3289,382.09
-2551121,-2140479,10,162,47.3667,8.55,52.3729,4.893,615.08
-1353897,-3247115,4,162,22.5333,114.133,18.7903,98.9817,1629.46
-667833,-625529,7,162,-12.9833,-38.5167,-10.9133,-37.0503,280.043
-361308,-979186,8,162,-12.05,-77.05,-34.6038,-58.3816,3137.52
20019371,20081957,8,162,41.0936,-73.4192,40.7356,-74.1728,74.7964
-3414440,900050772,2,162,13.7558,100.506,9.67706,100.068,456.034
-2608431,-1989985,7,162,51.5167,-0.0833333,47.8025,13.0453,1029.41
100730,-3209113,7,162,59.4383,24.7417,56.9621,23.7241,281.714
-1456928,-1425593,7,162,48.8562,2.34764,47.3,-2.36667,390.553
-2532391,-2524279,4,162,59.8667,17.6333,59.3324,18.0652,64.1895
-1785434,-1771148,12,162,53.55,10,50.1122,8.68323,392.81
-1456928,-2745636,3,162,48.8562,2.34764,55.6788,12.5794,1027.65
-1456928,-569541,6,162,48.8562,2.34764,45.5074,-73.5575,5503.87
-409149,-373226,7,162,41.6333,-0.883333,38.5413,-0.129543,349.739
-2880493,-1353149,10,162,59.8667,30.25,22.2832,114.173,7543.98
-2633032,-3414440,3,162,25.0333,121.517,13.7558,100.506,2530.08
-2598710,-2601889,5,162,51.6333,-0.766667,51.501,-0.126343,46.6389
-1456928,-2552809,11,162,48.8562,2.34764,46.5201,6.6312,412.543
-814876,900048450,8,162,37.9864,23.7288,38.7597,20.7197,276.036
-381535,-403043,7,162,40.4,-3.68333,41.2363,1.80785,471.265
-111742,-2601889,1,162,44.4941,11.3441,51.501,-0.126343,1153.2
-782499,-789552,8,162,25.2625,55.2944,29.3697,47.9783,854.668
-111742,-2601889,2,162,44.4941,11.3441,51.501,-0.126343,1153.2
-2587757,-2601889,10,162,57.1496,-2.09083,51.501,-0.126343,640.813
-2144355,-1955538,3,162,51.9167,4.5,50.8435,4.35093,119.782
-835501,-126693,4,162,42.6833,23.3167,41.8959,12.4826,894.845
-112463,-126693,5,162,39.2167,9.11667,41.8959,12.4826,411.773
-378244,-390625,12,162,38.9833,-3.93333,40.4167,-3.70342,160.596
-73635,-2701757,6,162,1.29306,103.856,-8.5,115.267,1668.96
-511046,-1995499,5,162,50.0833,19.9333,48.2085,16.3728,332.395
-226152,-121726,11,162,35.6833,139.75,45.4643,9.18878,9718.52
-126693,-402849,12,162,41.8959,12.4826,37.3772,-5.98694,1655.61
-2960561,-838489,7,162,55.7522,37.6156,42.6972,23.3216,1777.1
-1462112,-1471697,4,162,48.6,7.78333,48.5825,7.74416,3.47647
-1354207,-117543,9,162,22.2833,114.15,43.7667,11.25,9285.37
-1995499,-755070,2,162,48.2085,16.3728,41.0088,28.9682,1275.92
-1420400,-2601889,4,162,43.7167,7.25,51.501,-0.126343,1025.97
-1159676,-2601889,12,162,44.4333,26.1,51.501,-0.126343,2090.61
-631243,-1456928,10,162,-15.7833,-47.9167,48.8562,2.34764,8725.32
-458371,-372490,8,162,36.7631,3.05056,41.3871,2.17001,519.744
-2610071,-2602512,3,162,54.9833,-1.61667,53.4812,-2.23615,171.808
-1502950,-1502950,3,161,53.2743,-9.0492,53.2743,-9.0492,0
-1044367,-534433,9,161,50.4495,30.5254,52.2296,21.0088,689.468
-226152,-1924465,5,161,35.6833,139.75,31.2401,121.496,1760.89
20015794,20014181,7,161,34.4208,-119.697,34.0522,-118.243,139.804
-1871728,-1995499,5,161,48.7752,9.1785,48.2085,16.3728,533.688
-1603135,-1578440,11,161,-33.8705,151.209,-42.8818,147.329,1057.22
-28159,-28159,7,161,33.5931,-7.61639,33.5931,-7.61639,0
20019371,20017286,2,161,41.0936,-73.4192,38.8339,-104.821,2673.48
20131185,20131185,12,161,29.4239,-98.4933,29.4239,-98.4933,0
-864328,-120157,7,161,47.5,19.0833,45.5061,12.6463,540.036
-406131,-393418,4,161,39.4698,-0.376542,37.9833,-1.11667,177.321
-381535,-96492,7,161,40.4,-3.68333,43.5086,16.4408,1695.2
-281824,-252873,7,161,58.9667,5.75,60.3911,5.32472,160.174
-1586844,-1556033,2,161,-37.8167,144.967,-38.75,143.65,154.864
-782499,-970362,10,161,25.2625,55.2944,31.9534,35.945,2026.3
193562,-2601889,11,161,39.9194,116.357,51.501,-0.126343,8137.6
-2612196,-2601889,5,161,51.5167,-1.78333,51.501,-0.126343,114.686
-2610027,-2601889,7,161,57.1333,-2.08333,51.501,-0.126343,638.946
-2152921,-2152921,6,161,52.0794,4.31261,52.0794,4.31261,0
-1785903,-1785903,11,161,52.3721,9.73565,52.3721,9.73565,0
-1785434,-1785903,3,161,53.55,10,52.3721,9.73565,132.168
-789552,-3092186,5,161,29.3697,47.9783,24.4686,39.6142,991.814
-111742,-372490,5,161,44.4941,11.3441,41.3871,2.17001,822.191
-3093628,-3096949,4,161,26.3042,50.1325,21.4225,39.8262,1179.62
-2610027,-2601889,8,161,57.1333,-2.08333,51.501,-0.126343,638.946
-1908366,-3414440,8,161,30.2751,120.153,13.7558,100.506,2725.4
-1555188,-1561728,9,161,-34.9333,138.6,-27.4693,153.022,1600.65
-1456928,-1432206,1,161,48.8562,2.34764,49.4195,0.232537,166.123
-782499,-783368,8,161,25.2625,55.2944,25.3392,56.3561,107.071
-665520,-665520,11,161,-8.05648,-34.8814,-8.05648,-34.8814,0
-559502,-510625,7,161,50.0833,14.45,50.063,19.937,391.503
-1456928,-1771148,12,161,48.8562,2.34764,50.1122,8.68323,478.335
-73635,-782831,3,161,1.29306,103.856,25.2703,55.3075,5842.9
20061717,20088325,10,161,42.3589,-71.0578,40.7681,-73.9819,300.76
-1583138,-1586844,7,161,-41.4391,147.138,-37.8167,144.967,443.593
-570760,-570141,6,161,45.4167,-75.7,43.1026,-79.0688,371.668
-38833,-20029,6,161,31.6296,-8.00304,30.4076,-9.58797,203.157
-1900349,-1353149,1,161,30.6667,104.067,22.2832,114.173,1370.09
-1785434,-1785903,8,161,53.55,10,52.3721,9.73565,132.168
